,Cur_ID,Date,Cur_OfficialRate
518,145,1996-08-28T00:00:00,14500.0
519,145,1996-08-29T00:00:00,14500.0
520,145,1996-08-30T00:00:00,14500.0
521,145,1996-08-31T00:00:00,14500.0
522,145,1996-09-01T00:00:00,14500.0
523,145,1996-09-02T00:00:00,14500.0
524,145,1996-09-03T00:00:00,14500.0
525,145,1996-09-04T00:00:00,14550.0
526,145,1996-09-05T00:00:00,14550.0
527,145,1996-09-06T00:00:00,14550.0
528,145,1996-09-07T00:00:00,14550.0
529,145,1996-09-08T00:00:00,14550.0
530,145,1996-09-09T00:00:00,14550.0
531,145,1996-09-10T00:00:00,14550.0
532,145,1996-09-11T00:00:00,14550.0
533,145,1996-09-12T00:00:00,14550.0
534,145,1996-09-13T00:00:00,14550.0
535,145,1996-09-14T00:00:00,14550.0
536,145,1996-09-15T00:00:00,14550.0
537,145,1996-09-16T00:00:00,14550.0
538,145,1996-09-17T00:00:00,14550.0
539,145,1996-09-18T00:00:00,14600.0
540,145,1996-09-19T00:00:00,14600.0
541,145,1996-09-20T00:00:00,14650.0
542,145,1996-09-21T00:00:00,14650.0
543,145,1996-09-22T00:00:00,14650.0
544,145,1996-09-23T00:00:00,14650.0
545,145,1996-09-24T00:00:00,14650.0
546,145,1996-09-25T00:00:00,14650.0
547,145,1996-09-26T00:00:00,14650.0
548,145,1996-09-27T00:00:00,14650.0
549,145,1996-09-28T00:00:00,14650.0
550,145,1996-09-29T00:00:00,14650.0
551,145,1996-09-30T00:00:00,14650.0
552,145,1996-10-01T00:00:00,14650.0
553,145,1996-10-02T00:00:00,14700.0
554,145,1996-10-03T00:00:00,14700.0
555,145,1996-10-04T00:00:00,14700.0
556,145,1996-10-05T00:00:00,14700.0
557,145,1996-10-06T00:00:00,14700.0
558,145,1996-10-07T00:00:00,14700.0
559,145,1996-10-08T00:00:00,14700.0
560,145,1996-10-09T00:00:00,14750.0
561,145,1996-10-10T00:00:00,14750.0
562,145,1996-10-11T00:00:00,14750.0
563,145,1996-10-12T00:00:00,14750.0
564,145,1996-10-13T00:00:00,14750.0
565,145,1996-10-14T00:00:00,14750.0
566,145,1996-10-15T00:00:00,14750.0
567,145,1996-10-16T00:00:00,14800.0
568,145,1996-10-17T00:00:00,14800.0
569,145,1996-10-18T00:00:00,14800.0
570,145,1996-10-19T00:00:00,14800.0
571,145,1996-10-20T00:00:00,14800.0
572,145,1996-10-21T00:00:00,14800.0
573,145,1996-10-22T00:00:00,14800.0
574,145,1996-10-23T00:00:00,14900.0
575,145,1996-10-24T00:00:00,14900.0
576,145,1996-10-25T00:00:00,14950.0
577,145,1996-10-26T00:00:00,14950.0
578,145,1996-10-27T00:00:00,14950.0
579,145,1996-10-28T00:00:00,14950.0
580,145,1996-10-29T00:00:00,14950.0
581,145,1996-10-30T00:00:00,15000.0
582,145,1996-10-31T00:00:00,15000.0
583,145,1996-11-01T00:00:00,15000.0
584,145,1996-11-02T00:00:00,15000.0
585,145,1996-11-03T00:00:00,15000.0
586,145,1996-11-04T00:00:00,15000.0
587,145,1996-11-05T00:00:00,15000.0
588,145,1996-11-06T00:00:00,15050.0
589,145,1996-11-07T00:00:00,15050.0
590,145,1996-11-08T00:00:00,15050.0
591,145,1996-11-09T00:00:00,15050.0
592,145,1996-11-10T00:00:00,15050.0
593,145,1996-11-11T00:00:00,15050.0
594,145,1996-11-12T00:00:00,15050.0
595,145,1996-11-13T00:00:00,15100.0
596,145,1996-11-14T00:00:00,15100.0
597,145,1996-11-15T00:00:00,15100.0
598,145,1996-11-16T00:00:00,15100.0
599,145,1996-11-17T00:00:00,15100.0
600,145,1996-11-18T00:00:00,15100.0
601,145,1996-11-19T00:00:00,15100.0
602,145,1996-11-20T00:00:00,15150.0
603,145,1996-11-21T00:00:00,15150.0
604,145,1996-11-22T00:00:00,15150.0
605,145,1996-11-23T00:00:00,15150.0
606,145,1996-11-24T00:00:00,15150.0
607,145,1996-11-25T00:00:00,15150.0
608,145,1996-11-26T00:00:00,15150.0
609,145,1996-11-27T00:00:00,15250.0
610,145,1996-11-28T00:00:00,15250.0
611,145,1996-11-29T00:00:00,15300.0
612,145,1996-11-30T00:00:00,15300.0
613,145,1996-12-01T00:00:00,15300.0
614,145,1996-12-02T00:00:00,15300.0
615,145,1996-12-03T00:00:00,15300.0
616,145,1996-12-04T00:00:00,15350.0
617,145,1996-12-05T00:00:00,15350.0
618,145,1996-12-06T00:00:00,15400.0
619,145,1996-12-07T00:00:00,15400.0
620,145,1996-12-08T00:00:00,15400.0
621,145,1996-12-09T00:00:00,15400.0
622,145,1996-12-10T00:00:00,15400.0
623,145,1996-12-11T00:00:00,15450.0
624,145,1996-12-12T00:00:00,15450.0
625,145,1996-12-13T00:00:00,15450.0
626,145,1996-12-14T00:00:00,15450.0
627,145,1996-12-15T00:00:00,15450.0
628,145,1996-12-16T00:00:00,15450.0
629,145,1996-12-17T00:00:00,15450.0
630,145,1996-12-18T00:00:00,15500.0
631,145,1996-12-19T00:00:00,15500.0
